Year,State,County,Population,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom
2024,CT,Hartford County,25962,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Hartford County,15730,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Hartford County,63023,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Hartford County,26068,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Hartford County,28791,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Hartford County,12732,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Litchfield County,3626,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,3413,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,1782,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,1178,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,1362,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,1344,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,2877,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,5428,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,2789,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,8126,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,2109,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,6678,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,26893,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,1611,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,3269,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,11646,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,2118,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,3604,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,2706,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,7558,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,34259,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,1459,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,3435,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,21668,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,10676,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Litchfield County,9529,1006.0,1160.0,1484.0,1819.0,2024.0
2024,CT,Middlesex County,4219,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,12926,1190.0,1328.0,1713.0,2322.0,2907.0
2024,CT,Middlesex County,13865,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,4466,1190.0,1328.0,1713.0,2322.0,2907.0
2024,CT,Middlesex County,7196,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,8989,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,12819,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,6611,1190.0,1328.0,1713.0,2322.0,2907.0
2024,CT,Middlesex County,8222,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,6390,1190.0,1328.0,1713.0,2322.0,2907.0
2024,CT,Middlesex County,4375,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,46406,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,10072,1190.0,1328.0,1713.0,2322.0,2907.0
2024,CT,Middlesex County,9301,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Middlesex County,6885,1190.0,1328.0,1713.0,2322.0,2907.0
2024,CT,New Haven County,18709,1194.0,1499.0,1762.0,2130.0,2990.0
2024,CT,New Haven County,6185,1194.0,1499.0,1762.0,2130.0,2990.0
2024,CT,New Haven County,5492,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,27924,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,29017,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,12420,1194.0,1499.0,1762.0,2130.0,2990.0
2024,CT,New Haven County,28645,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,22164,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,60740,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,18065,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,59512,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,7771,961.0,1155.0,1418.0,1829.0,2256.0
2024,CT,New Haven County,54503,1194.0,1499.0,1762.0,2130.0,2990.0
2024,CT,New Haven County,31201,961.0,1155.0,1418.0,1829.0,2256.0
2024,CT,New Haven County,130381,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,14147,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,23665,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,13928,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,13141,1194.0,1499.0,1762.0,2130.0,2990.0
2024,CT,New Haven County,9710,961.0,1155.0,1418.0,1829.0,2256.0
2024,CT,New Haven County,16469,1194.0,1499.0,1762.0,2130.0,2990.0
2024,CT,New Haven County,19619,961.0,1155.0,1418.0,1829.0,2256.0
2024,CT,New Haven County,44428,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,107841,961.0,1155.0,1418.0,1829.0,2256.0
2024,CT,New Haven County,54666,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New Haven County,16611,961.0,1155.0,1418.0,1829.0,2256.0
2024,CT,New Haven County,8779,1251.0,1374.0,1676.0,2062.0,2348.0
2024,CT,New London County,2614,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,15885,1150.0,1291.0,1696.0,2239.0,2856.0
2024,CT,New London County,18618,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,1837,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,11627,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,38634,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,7175,1150.0,1291.0,1696.0,2239.0,2856.0
2024,CT,New London County,14730,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,4246,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,2425,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,18747,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,27001,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,5239,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,39112,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,7371,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,4644,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,4096,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,2887,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,18539,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,2530,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,New London County,18911,1055.0,1263.0,1556.0,2030.0,2625.0
2024,CT,Tolland County,3178,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,4902,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,5402,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,12434,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,16348,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,9506,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,25682,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,10853,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,11878,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,14685,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,903,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,29300,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Tolland County,5876,1121.0,1319.0,1654.0,2000.0,2425.0
2024,CT,Windham County,4233,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,8254,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,5080,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,2514,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,1647,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,1803,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,17267,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,15129,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,4178,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,9367,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,1603,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,3759,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,9361,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,24618,1186.0,1194.0,1569.0,1921.0,2380.0
2024,CT,Windham County,7844,1186.0,1194.0,1569.0,1921.0,2380.0
2024,DE,Kent County,179124,1110.0,1117.0,1368.0,1928.0,2152.0
2024,DE,New Castle County,558306,1303.0,1451.0,1737.0,2100.0,2422.0
2024,DE,Sussex County,230249,909.0,988.0,1298.0,1656.0,2037.0
2024,DC,District of Columbia,701974,1772.0,1803.0,2045.0,2544.0,3015.0
2024,FL,Alachua County,268105,1053.0,1162.0,1397.0,1832.0,1861.0
2024,FL,Baker County,28679,802.0,807.0,1061.0,1400.0,1801.0
2024,FL,Bay County,180076,1269.0,1297.0,1523.0,2065.0,2585.0
2024,FL,Bradford County,27723,785.0,806.0,905.0,1244.0,1536.0
2024,FL,Brevard County,594001,1034.0,1214.0,1434.0,1938.0,2263.0
2024,FL,Broward County,1942273,1573.0,1692.0,2102.0,2916.0,3567.0
2024,FL,Calhoun County,14324,785.0,806.0,905.0,1260.0,1265.0
2024,FL,Charlotte County,185926,1089.0,1121.0,1380.0,1945.0,2306.0
2024,FL,Citrus County,147938,848.0,853.0,1116.0,1554.0,1894.0
2024,FL,Clay County,215294,1240.0,1354.0,1604.0,2027.0,2579.0
2024,FL,Collier County,379345,1328.0,1493.0,1782.0,2375.0,2497.0
2024,FL,Columbia County,70898,788.0,793.0,1042.0,1268.0,1388.0
2024,FL,DeSoto County,37371,785.0,800.0,905.0,1201.0,1205.0
2024,FL,Dixie County,16740,697.0,702.0,905.0,1097.0,1265.0
2024,FL,Duval County,948651,1240.0,1354.0,1604.0,2027.0,2579.0
2024,FL,Escambia County,316691,1048.0,1098.0,1278.0,1747.0,2167.0
2024,FL,Flagler County,112854,1152.0,1159.0,1465.0,1977.0,2337.0
2024,FL,Franklin County,11914,792.0,814.0,914.0,1273.0,1277.0
2024,FL,Gadsden County,45787,1062.0,1183.0,1339.0,1708.0,1903.0
2024,FL,Gilchrist County,18245,1053.0,1162.0,1397.0,1832.0,1861.0
2024,FL,Glades County,13777,857.0,862.0,1002.0,1220.0,1400.0
2024,FL,Gulf County,15073,1016.0,1023.0,1344.0,1625.0,1790.0
2024,FL,Hamilton County,14397,684.0,689.0,905.0,1260.0,1265.0
2024,FL,Hardee County,27027,718.0,723.0,950.0,1235.0,1327.0
2024,FL,Hendry County,41472,761.0,766.0,905.0,1253.0,1512.0
2024,FL,Hernando County,190700,1449.0,1562.0,1851.0,2367.0,2888.0
2024,FL,Highlands County,104574,757.0,850.0,1117.0,1391.0,1831.0
2024,FL,Hillsborough County,1451358,1449.0,1562.0,1851.0,2367.0,2888.0
2024,FL,Holmes County,19530,785.0,793.0,905.0,1201.0,1205.0
2024,FL,Indian River County,156964,991.0,1195.0,1462.0,1844.0,2481.0
2024,FL,Jackson County,47409,707.0,712.0,905.0,1166.0,1205.0
2024,FL,Jefferson County,14278,1062.0,1183.0,1339.0,1708.0,1903.0
2024,FL,Lafayette County,8576,815.0,819.0,953.0,1152.0,1332.0
2024,FL,Lake County,356115,1558.0,1638.0,1857.0,2362.0,2849.0
2024,FL,Lee County,756570,1329.0,1331.0,1677.0,2198.0,2499.0
2024,FL,Leon County,291863,1062.0,1183.0,1339.0,1708.0,1903.0
2024,FL,Levy County,40979,673.0,715.0,905.0,1203.0,1416.0
2024,FL,Liberty County,8333,774.0,778.0,905.0,1120.0,1536.0
2024,FL,Madison County,18557,736.0,778.0,905.0,1156.0,1481.0
2024,FL,Manatee County,393847,1230.0,1502.0,1815.0,2416.0,2875.0
2024,FL,Marion County,360210,949.0,1043.0,1266.0,1619.0,1768.0
2024,FL,Martin County,160420,1278.0,1286.0,1573.0,2175.0,2433.0
2024,FL,Miami-Dade County,2705528,1683.0,1884.0,2324.0,3027.0,3589.0
2024,FL,Monroe County,75137,1556.0,1730.0,2139.0,2812.0,3426.0
2024,FL,Nassau County,85762,1240.0,1354.0,1604.0,2027.0,2579.0
2024,FL,Okaloosa County,207430,1211.0,1319.0,1526.0,2064.0,2557.0
2024,FL,Okeechobee County,41611,801.0,806.0,1059.0,1298.0,1599.0
2024,FL,Orange County,1373784,1558.0,1638.0,1857.0,2362.0,2849.0
2024,FL,Osceola County,363666,1558.0,1638.0,1857.0,2362.0,2849.0
2024,FL,Palm Beach County,1482057,1573.0,1851.0,2226.0,2942.0,3556.0
2024,FL,Pasco County,539885,1449.0,1562.0,1851.0,2367.0,2888.0
2024,FL,Pinellas County,970985,1449.0,1562.0,1851.0,2367.0,2888.0
2024,FL,Polk County,705735,1006.0,1012.0,1250.0,1679.0,2121.0
2024,FL,Putnam County,73784,689.0,693.0,911.0,1172.0,1213.0
2024,FL,St. Johns County,255410,1240.0,1354.0,1604.0,2027.0,2579.0
2024,FL,St. Lucie County,320914,1278.0,1286.0,1573.0,2175.0,2433.0
2024,FL,Santa Rosa County,179587,1048.0,1098.0,1278.0,1747.0,2167.0
2024,FL,Sarasota County,427766,1230.0,1502.0,1815.0,2416.0,2875.0
2024,FL,Seminole County,466695,1558.0,1638.0,1857.0,2362.0,2849.0
2024,FL,Sumter County,129938,945.0,951.0,1250.0,1572.0,1665.0
2024,FL,Suwannee County,44290,708.0,713.0,916.0,1108.0,1223.0
2024,FL,Taylor County,21709,774.0,778.0,905.0,1240.0,1536.0
2024,FL,Union County,15282,684.0,689.0,905.0,1136.0,1267.0
2024,FL,Volusia County,546107,958.0,1152.0,1413.0,1865.0,1925.0
2024,FL,Wakulla County,32855,940.0,1046.0,1176.0,1494.0,1685.0
2024,FL,Walton County,71049,944.0,1061.0,1191.0,1598.0,1972.0
2024,FL,Washington County,25094,768.0,772.0,905.0,1157.0,1536.0
2024,GA,Appling County,18428,693.0,697.0,885.0,1228.0,1502.0
2024,GA,Atkinson County,8311,724.0,729.0,885.0,1172.0,1270.0
2024,GA,Bacon County,11140,600.0,697.0,885.0,1227.0,1270.0
2024,GA,Baker County,3090,693.0,697.0,885.0,1247.0,1270.0
2024,GA,Baldwin County,45072,762.0,838.0,941.0,1138.0,1566.0
2024,GA,Banks County,18900,758.0,773.0,885.0,1070.0,1451.0
2024,GA,Barrow County,81294,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Bartow County,106456,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Ben Hill County,16889,758.0,760.0,885.0,1165.0,1270.0
2024,GA,Berrien County,19206,669.0,674.0,885.0,1247.0,1404.0
2024,GA,Bibb County,153026,893.0,999.0,1146.0,1398.0,1526.0
2024,GA,Bleckley County,12870,669.0,674.0,885.0,1236.0,1392.0
2024,GA,Brantley County,18924,957.0,963.0,1137.0,1464.0,1820.0
2024,GA,Brooks County,15548,787.0,792.0,1039.0,1389.0,1618.0
2024,GA,Bryan County,38321,1191.0,1287.0,1445.0,1967.0,2306.0
2024,GA,Bulloch County,77719,832.0,837.0,1081.0,1382.0,1440.0
2024,GA,Burke County,22567,805.0,961.0,1100.0,1463.0,1779.0
2024,GA,Butts County,24463,948.0,954.0,1254.0,1626.0,1904.0
2024,GA,Calhoun County,6301,693.0,697.0,885.0,1185.0,1411.0
2024,GA,Camden County,53960,902.0,906.0,1053.0,1484.0,1723.0
2024,GA,Candler County,10834,693.0,697.0,885.0,1247.0,1317.0
2024,GA,Carroll County,118692,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Catoosa County,67181,1068.0,1085.0,1232.0,1569.0,1784.0
2024,GA,Charlton County,13032,758.0,788.0,885.0,1195.0,1199.0
2024,GA,Chatham County,289649,1191.0,1287.0,1445.0,1967.0,2306.0
2024,GA,Chattahoochee County,10470,828.0,881.0,1031.0,1372.0,1743.0
2024,GA,Chattooga County,24826,633.0,682.0,885.0,1240.0,1447.0
2024,GA,Cherokee County,253780,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Clarke County,126952,1014.0,1041.0,1169.0,1577.0,1717.0
2024,GA,Clay County,2931,693.0,697.0,885.0,1247.0,1270.0
2024,GA,Clayton County,287560,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Clinch County,6648,693.0,697.0,885.0,1247.0,1270.0
2024,GA,Cobb County,756653,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Coffee County,43070,679.0,684.0,885.0,1070.0,1210.0
2024,GA,Colquitt County,45510,669.0,674.0,885.0,1111.0,1382.0
2024,GA,Columbia County,154257,805.0,961.0,1100.0,1463.0,1779.0
2024,GA,Cook County,17217,693.0,697.0,885.0,1165.0,1324.0
2024,GA,Coweta County,145839,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Crawford County,12267,893.0,999.0,1146.0,1398.0,1526.0
2024,GA,Crisp County,22509,747.0,752.0,920.0,1112.0,1225.0
2024,GA,Dade County,16183,1068.0,1085.0,1232.0,1569.0,1784.0
2024,GA,Dawson County,25277,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Decatur County,26595,750.0,754.0,885.0,1140.0,1179.0
2024,GA,DeKalb County,755287,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Dodge County,20725,669.0,674.0,885.0,1070.0,1179.0
2024,GA,Dooly County,13571,715.0,720.0,885.0,1070.0,1179.0
2024,GA,Dougherty County,88696,854.0,860.0,997.0,1328.0,1620.0
2024,GA,Douglas County,145063,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Early County,10218,755.0,788.0,885.0,1142.0,1270.0
2024,GA,Echols County,3944,787.0,792.0,1039.0,1389.0,1618.0
2024,GA,Effingham County,62241,1191.0,1287.0,1445.0,1967.0,2306.0
2024,GA,Elbert County,19164,684.0,689.0,905.0,1106.0,1205.0
2024,GA,Emanuel County,22525,758.0,788.0,885.0,1070.0,1502.0
2024,GA,Evans County,10671,737.0,741.0,885.0,1079.0,1179.0
2024,GA,Fannin County,25797,707.0,711.0,885.0,1247.0,1270.0
2024,GA,Fayette County,113544,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Floyd County,97805,834.0,834.0,1096.0,1394.0,1651.0
2024,GA,Forsyth County,236605,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Franklin County,23015,669.0,674.0,885.0,1140.0,1270.0
2024,GA,Fulton County,1051550,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Gilmer County,30986,634.0,712.0,936.0,1238.0,1588.0
2024,GA,Glascock County,2984,758.0,788.0,885.0,1174.0,1179.0
2024,GA,Glynn County,85008,957.0,963.0,1137.0,1464.0,1820.0
2024,GA,Gordon County,57756,674.0,745.0,912.0,1284.0,1412.0
2024,GA,Grady County,24693,681.0,686.0,901.0,1219.0,1309.0
2024,GA,Greene County,17808,713.0,718.0,911.0,1159.0,1307.0
2024,GA,Gwinnett County,926414,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Habersham County,45204,634.0,787.0,936.0,1305.0,1310.0
2024,GA,Hall County,201434,1076.0,1235.0,1386.0,1711.0,1932.0
2024,GA,Hancock County,8500,693.0,697.0,885.0,1142.0,1502.0
2024,GA,Haralson County,29608,854.0,859.0,1064.0,1499.0,1806.0
2024,GA,Harris County,34676,828.0,881.0,1031.0,1372.0,1743.0
2024,GA,Hart County,25981,751.0,756.0,993.0,1201.0,1382.0
2024,GA,Heard County,11785,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Henry County,229994,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Houston County,155317,974.0,1080.0,1213.0,1633.0,1898.0
2024,GA,Irwin County,9379,693.0,697.0,885.0,1070.0,1270.0
2024,GA,Jackson County,70467,810.0,815.0,1006.0,1359.0,1550.0
2024,GA,Jasper County,14074,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Jeff Davis County,15063,693.0,697.0,885.0,1070.0,1303.0
2024,GA,Jefferson County,15489,693.0,698.0,885.0,1070.0,1502.0
2024,GA,Jenkins County,8787,693.0,697.0,885.0,1247.0,1270.0
2024,GA,Johnson County,9717,758.0,788.0,885.0,1247.0,1270.0
2024,GA,Jones County,28622,893.0,999.0,1146.0,1398.0,1526.0
2024,GA,Lamar County,18834,818.0,823.0,1082.0,1436.0,1441.0
2024,GA,Lanier County,10534,787.0,792.0,1039.0,1389.0,1618.0
2024,GA,Laurens County,47404,600.0,674.0,885.0,1194.0,1502.0
2024,GA,Lee County,29735,854.0,860.0,997.0,1328.0,1620.0
2024,GA,Liberty County,62039,1040.0,1069.0,1200.0,1679.0,2036.0
2024,GA,Lincoln County,7929,649.0,674.0,885.0,1174.0,1179.0
2024,GA,Long County,19236,788.0,810.0,909.0,1237.0,1543.0
2024,GA,Lowndes County,116436,787.0,792.0,1039.0,1389.0,1618.0
2024,GA,Lumpkin County,33009,845.0,850.0,1079.0,1335.0,1831.0
2024,GA,McDuffie County,21404,805.0,961.0,1100.0,1463.0,1779.0
2024,GA,McIntosh County,14217,957.0,963.0,1137.0,1464.0,1820.0
2024,GA,Macon County,13107,669.0,674.0,885.0,1078.0,1502.0
2024,GA,Madison County,29624,1014.0,1041.0,1169.0,1577.0,1717.0
2024,GA,Marion County,8450,828.0,881.0,1031.0,1372.0,1743.0
2024,GA,Meriwether County,21080,802.0,807.0,1061.0,1422.0,1530.0
2024,GA,Miller County,5725,693.0,697.0,885.0,1236.0,1240.0
2024,GA,Mitchell County,22072,758.0,788.0,885.0,1070.0,1214.0
2024,GA,Monroe County,27455,797.0,883.0,1009.0,1220.0,1712.0
2024,GA,Montgomery County,9069,669.0,674.0,885.0,1247.0,1377.0
2024,GA,Morgan County,18832,1000.0,1006.0,1322.0,1598.0,2243.0
2024,GA,Murray County,39789,614.0,700.0,885.0,1236.0,1269.0
2024,GA,Muscogee County,195418,828.0,881.0,1031.0,1372.0,1743.0
2024,GA,Newton County,109835,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Oconee County,39194,1014.0,1041.0,1169.0,1577.0,1717.0
2024,GA,Oglethorpe County,15040,1014.0,1041.0,1169.0,1577.0,1717.0
2024,GA,Paulding County,164440,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Peach County,27502,678.0,787.0,1001.0,1247.0,1333.0
2024,GA,Pickens County,32002,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Pierce County,19336,717.0,722.0,916.0,1108.0,1226.0
2024,GA,Pike County,18565,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Polk County,42251,699.0,703.0,924.0,1165.0,1231.0
2024,GA,Pulaski County,11185,695.0,699.0,919.0,1241.0,1319.0
2024,GA,Putnam County,21906,800.0,805.0,1022.0,1299.0,1734.0
2024,GA,Quitman County,2290,693.0,697.0,885.0,1070.0,1270.0
2024,GA,Rabun County,16859,739.0,744.0,978.0,1300.0,1528.0
2024,GA,Randolph County,6888,680.0,685.0,885.0,1070.0,1179.0
2024,GA,Richmond County,202178,805.0,961.0,1100.0,1463.0,1779.0
2024,GA,Rockdale County,90155,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Schley County,5215,693.0,697.0,885.0,1241.0,1270.0
2024,GA,Screven County,13977,669.0,674.0,885.0,1199.0,1270.0
2024,GA,Seminole County,8218,693.0,697.0,885.0,1206.0,1270.0
2024,GA,Spalding County,66043,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Stephens County,25934,702.0,707.0,929.0,1164.0,1530.0
2024,GA,Stewart County,6446,669.0,674.0,885.0,1070.0,1261.0
2024,GA,Sumter County,29714,700.0,704.0,904.0,1093.0,1255.0
2024,GA,Talbot County,6245,712.0,757.0,885.0,1148.0,1492.0
2024,GA,Taliaferro County,1596,695.0,700.0,888.0,1124.0,1274.0
2024,GA,Tattnall County,25392,728.0,732.0,885.0,1174.0,1502.0
2024,GA,Taylor County,8126,693.0,697.0,885.0,1159.0,1254.0
2024,GA,Telfair County,15871,693.0,697.0,885.0,1115.0,1179.0
2024,GA,Terrell County,8654,854.0,860.0,997.0,1328.0,1620.0
2024,GA,Thomas County,44545,920.0,926.0,1068.0,1416.0,1473.0
2024,GA,Tift County,40590,758.0,786.0,885.0,1104.0,1358.0
2024,GA,Toombs County,26947,669.0,674.0,885.0,1236.0,1346.0
2024,GA,Towns County,11815,758.0,788.0,885.0,1247.0,1502.0
2024,GA,Treutlen County,6787,669.0,674.0,885.0,1108.0,1179.0
2024,GA,Troup County,70095,787.0,792.0,1036.0,1330.0,1469.0
2024,GA,Turner County,7920,693.0,697.0,885.0,1070.0,1179.0
2024,GA,Twiggs County,8195,893.0,999.0,1146.0,1398.0,1526.0
2024,GA,Union County,23999,693.0,697.0,885.0,1247.0,1502.0
2024,GA,Upson County,26329,600.0,788.0,885.0,1174.0,1179.0
2024,GA,Walker County,69398,1068.0,1085.0,1232.0,1569.0,1784.0
2024,GA,Walton County,93284,1599.0,1643.0,1844.0,2230.0,2707.0
2024,GA,Ware County,35745,701.0,706.0,927.0,1121.0,1432.0
2024,GA,Warren County,5259,693.0,697.0,885.0,1140.0,1502.0
2024,GA,Washington County,20316,758.0,769.0,885.0,1124.0,1304.0
2024,GA,Wayne County,29959,669.0,674.0,885.0,1070.0,1393.0
2024,GA,Webster County,2587,693.0,697.0,885.0,1120.0,1270.0
2024,GA,Wheeler County,7897,659.0,767.0,973.0,1176.0,1296.0
2024,GA,White County,29962,866.0,885.0,1012.0,1228.0,1530.0
2024,GA,Whitfield County,104122,656.0,737.0,968.0,1263.0,1381.0
2024,GA,Wilcox County,8701,693.0,697.0,885.0,1240.0,1270.0
2024,GA,Wilkes County,9797,669.0,674.0,885.0,1188.0,1230.0
2024,GA,Wilkinson County,8945,758.0,788.0,885.0,1138.0,1194.0
2024,GA,Worth County,20346,854.0,860.0,997.0,1328.0,1620.0
2024,HI,Hawaii County,201350,1458.0,1548.0,2010.0,2588.0,2855.0
2024,HI,Honolulu County,979682,1668.0,1824.0,2388.0,3365.0,4052.0
